Acc
0.8866666666666667
0.8892753623188406
0.9327536231884058
0.9339130434782609
0.9379710144927537
0.9420289855072463
0.9472463768115942
0.9518840579710145
0.9536231884057971
0.9547826086956521
0.9568115942028985
0.9585507246376812
0.9643478260869566
0.9649275362318841
0.9655072463768116
0.9652173913043478
0.9666666666666667
0.9672463768115942
0.9689855072463768
0.9704347826086956
0.9695652173913043
0.9704347826086956
0.971304347826087
0.9707246376811595
0.971304347826087
0.9710144927536232
0.9715942028985507
0.9704347826086956
0.9698550724637681
0.9695652173913043
0.9692753623188406
0.9681159420289855
0.9695652173913043
0.9689855072463768
0.9678260869565217
0.9678260869565217
0.9678260869565217
0.9678260869565217
0.967536231884058
0.9684057971014493
0.9686956521739131
0.9681159420289855
0.9684057971014493
0.9681159420289855
0.9681159420289855
0.9669565217391304
0.9669565217391304
0.9669565217391304
0.9643478260869566
0.9637681159420289
0.9631884057971014
0.9626086956521739
0.9614492753623188
0.9614492753623188
0.9611594202898551
0.9614492753623188
0.9611594202898551
0.9594202898550724
0.9588405797101449
0.9582608695652174
0.9582608695652174
0.9582608695652174
0.9588405797101449
0.9591304347826087
0.9588405797101449
0.9588405797101449
0.9585507246376812
0.9582608695652174
0.9579710144927536
0.956231884057971
0.9585507246376812
0.9579710144927536
0.9568115942028985
0.9568115942028985
0.956231884057971
0.956231884057971
0.9547826086956521
0.9547826086956521
0.9547826086956521
0.9553623188405798
0.9544927536231884
0.9542028985507246
0.9542028985507246
0.9539130434782609
0.9539130434782609
0.9533333333333334
0.9504347826086956
0.9504347826086956
0.9492753623188406
0.9492753623188406
0.9481159420289855
0.9478260869565217
0.9484057971014492
0.9443478260869566
0.9443478260869566
0.9411594202898551
0.9382608695652174
0.9397101449275362
0.9397101449275362
0.9379710144927537
0.9385507246376812
0.9391304347826087
0.9391304347826087
0.9359420289855073
0.936231884057971
0.9359420289855073
0.9344927536231884
0.9333333333333333
0.9342028985507247
0.9310144927536231
0.9307246376811594
0.9281159420289855
0.9266666666666666
0.9266666666666666
0.9249275362318841
0.9240579710144927
0.922608695652174
0.9272463768115942
0.9266666666666666
0.9266666666666666
0.9249275362318841
0.9240579710144927
0.9240579710144927
0.9228985507246377
0.9223188405797101
0.9220289855072463
0.9223188405797101
0.9223188405797101
0.9228985507246377
0.922608695652174
0.922608695652174
0.922608695652174
0.9211594202898551
0.9182608695652174
0.9176811594202898
0.9173913043478261
0.9168115942028986
0.9173913043478261
0.9171014492753623
0.9156521739130434
0.9153623188405797
0.9176811594202898
0.9176811594202898
0.9179710144927536
0.9150724637681159
0.9150724637681159
0.9147826086956522
0.9139130434782609
0.9139130434782609
0.9139130434782609
0.9136231884057971
0.9136231884057971
0.9136231884057971
0.9133333333333333
0.9133333333333333
0.9136231884057971
0.9133333333333333
0.912463768115942
0.9121739130434783
0.9115942028985508
0.9115942028985508
0.9110144927536232
0.9142028985507247
